date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:38:18	62330/62330	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:45%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/pages-search-results.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/pages-search-results.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:18	70259/70259	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:40%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-typography.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-typography.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:19	95904/95904	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:42%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-icons-elusive.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-icons-elusive.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:19	55253/55253	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:41%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-icons-font-awesome.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-icons-font-awesome.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:19	80186/80186	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:41%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-icons-line-icons.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-icons-line-icons.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:19	60359/60359	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:41%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-icons-meteocons.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-icons-meteocons.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:19	55201/55201	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:42%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-icons-box-icons.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-icons-box-icons.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:20	79011/79011	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:40%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-tabs.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-tabs.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:20	73876/73876	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:43%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-cards.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-cards.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:20	87325/87325	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:39%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-widgets.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-widgets.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:20	61478/61478	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:39%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-portlets.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-portlets.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:21	66303/66303	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:42%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-buttons.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-buttons.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:21	60995/60995	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:43%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-alerts.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-alerts.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:21	69869/69869	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:39%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-notifications.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-notifications.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:21	90434/90434	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:40%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-modals.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-modals.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:22	66335/66335	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:41%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-lightbox.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-lightbox.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:22	121803/121803	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:38%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-progressbars.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-progressbars.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:22	67408/67408	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:38%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-sliders.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-sliders.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:22	60139/60139	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:42%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-carousels.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-carousels.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:23	71897/71897	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:43%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-accordions.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-accordions.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:23	74440/74440	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:39%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-toggles.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-toggles.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:23	56854/56854	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:40%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-nestable.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-nestable.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:23	60155/60155	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:38%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-tree-view.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-tree-view.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:24	80867/80867	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:39%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-scrollable.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-scrollable.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:24	57824/57824	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:42%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-grid-system.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-grid-system.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:24	92383/92383	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:42%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-charts.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-charts.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:24	133749/133749	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:43%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-animations-appear.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-animations-appear.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:25	69695/69695	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:43%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-animations-hover.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-animations-hover.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:25	58569/58569	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:41%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-loading-overlay.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-loading-overlay.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:25	59324/59324	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:40%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-loading-progress.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-loading-progress.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:25	57217/57217	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:42%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/ui-elements-extra.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/ui-elements-extra.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:26	57673/57673	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:47%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/maps-google-maps.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/maps-google-maps.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:26	69277/69277	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:47%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/maps-google-maps-builder.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/maps-google-maps-builder.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:26	59618/59618	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:47%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/maps-vector.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/maps-vector.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:26	59961/59961	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:53%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/extra-ajax-made-easy.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/extra-ajax-made-easy.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:27	82956/82956	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:53%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/forms-basic.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/forms-basic.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:27	103070/103070	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:53%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/forms-advanced.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/forms-advanced.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:27	71395/71395	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:52%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/forms-validation.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/forms-validation.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:27	62453/62453	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:52%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/forms-layouts.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/forms-layouts.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:28	71114/71114	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:44%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/tables-basic.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/tables-basic.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:28	97632/97632	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:45%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/tables-advanced.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/tables-advanced.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:28	68670/68670	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:43%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/tables-responsive.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/tables-responsive.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:28	88457/88457	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:44%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/tables-editable.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/tables-editable.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:29	55853/55853	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:44%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/tables-ajax.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/tables-ajax.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:29	62116/62116	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202023%2020:16:43%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/tables-pricing.html	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/tables-pricing.html	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:29	36320/36320	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2020:18:53%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/img/projects/project-4.jpg	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/img/projects/project-4.jpg	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:29	145273/145273	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2020:17:31%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/vendor/jquery/jquery.js	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/vendor/jquery/jquery.js	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:29	2129/2129	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2020:17:34%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/vendor/jquery-browser-mobile/jquery.browser.mobile.js	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/vendor/jquery-browser-mobile/jquery.browser.mobile.js	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:30	1956/1956	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2020:17:34%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/vendor/jquery-cookie/jquery.cookie.js	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/vendor/jquery-cookie/jquery.cookie.js	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:30	11230/11230	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2020:18:18%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/master/style-switcher/style.switcher.js	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/master/style-switcher/style.switcher.js	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:30	21233/21233	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2020:20:52%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/vendor/popper/umd/popper.min.js	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/vendor/popper/umd/popper.min.js	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:30	80420/80420	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2020:19:05%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/vendor/bootstrap/js/bootstrap.bundle.min.js	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/vendor/bootstrap/js/bootstrap.bundle.min.js	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:31	42215/42215	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2020:19:13%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/vendor/bootstrap-datepicker/js/bootstrap-datepicker.js	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/vendor/bootstrap-datepicker/js/bootstrap-datepicker.js	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:31	1351/1351	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2020:17:16%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/vendor/common/common.js	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/vendor/common/common.js	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:31	10335/10335	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2020:17:54%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/vendor/nanoscroller/nanoscroller.js	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/vendor/nanoscroller/nanoscroller.js	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:31	28291/28291	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2020:17:50%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/vendor/magnific-popup/jquery.magnific-popup.js	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/vendor/magnific-popup/jquery.magnific-popup.js	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:31	5129/5129	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2020:17:38%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/vendor/jquery-placeholder/jquery.placeholder.js	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/vendor/jquery-placeholder/jquery.placeholder.js	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:32	340095/340095	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2020:17:39%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/vendor/jquery-ui/jquery-ui.js	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/vendor/jquery-ui/jquery-ui.js	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:32	1874/1874	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2020:17:46%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/vendor/jqueryui-touch-punch/jquery.ui.touch-punch.js	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/vendor/jqueryui-touch-punch/jquery.ui.touch-punch.js	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:32	1751/1751	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2020:17:34%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/vendor/jquery-appear/jquery.appear.js	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/vendor/jquery-appear/jquery.appear.js	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:32	36089/36089	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2020:19:26%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/vendor/bootstrap-multiselect/js/bootstrap-multiselect.js	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/vendor/bootstrap-multiselect/js/bootstrap-multiselect.js	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:33	5475/5475	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2020:17:44%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/vendor/jquery.easy-pie-chart/jquery.easypiechart.js	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/vendor/jquery.easy-pie-chart/jquery.easypiechart.js	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:33	53590/53590	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2020:17:22%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/vendor/flot/jquery.flot.js	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/vendor/flot/jquery.flot.js	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
13:38:33	11992/11992	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2020:17:26%20GMT	https://www.okler.net/previews/porto-admin/4.1.0/vendor/flot.tooltip/jquery.flot.tooltip.js	C:/Users/oyoun/OneDrive/Desktop/okler%20admin%20template/okler%20admin%20template/www.okler.net/previews/porto-admin/4.1.0/vendor/flot.tooltip/jquery.flot.tooltip.js	(from https://www.okler.net/previews/porto-admin/4.1.0/layouts-default.html)
